#logMs log_phi_original_neg_systematic log_phi_original log_phi_original_post_systematic log_phi_deconvolved
        7.33078        -2.16918        -2.10593        -2.04278        -2.21382
        7.37156        -2.10103        -2.03777        -1.97461        -2.10738
        7.41234        -2.00748        -1.94422        -1.88105        -1.99138
        7.45312        -1.89795        -1.83467         -1.7715        -1.86908
        7.49391        -1.78184        -1.71855        -1.65536        -1.74645
        7.53469        -1.66856        -1.60526        -1.54206        -1.63046
        7.57547        -1.56751         -1.5042        -1.44099        -1.52731
        7.61625        -1.48664        -1.42332         -1.3601        -1.44092
        7.65703        -1.42564         -1.3623        -1.29907        -1.37237
        7.69781        -1.38133        -1.31798        -1.25474        -1.32058
        7.73859        -1.35054        -1.28717        -1.22392        -1.28339
        7.77938        -1.33009         -1.2667        -1.20344        -1.25806
        7.82016        -1.31681         -1.2534        -1.19012        -1.24141
        7.86094        -1.30751        -1.24409        -1.18079        -1.23038
        7.90172        -1.29932        -1.23588        -1.17256        -1.22264
         7.9425        -1.29166        -1.22819        -1.16486        -1.21673
        7.98328        -1.28504        -1.22154        -1.15819        -1.21198
        8.02406        -1.27999        -1.21646        -1.15308        -1.20851
        8.06484        -1.27703        -1.21348        -1.15007        -1.20687
        8.10563         -1.2767         -1.2131        -1.14966        -1.20756
        8.14641        -1.27951        -1.21587         -1.1524        -1.21108
        8.18719        -1.28594        -1.22226        -1.15875        -1.21785
        8.22797        -1.29582        -1.23209        -1.16854        -1.22789
        8.26875        -1.30858         -1.2448         -1.1812        -1.24082
        8.30953        -1.32364         -1.2598        -1.19615        -1.25619
        8.35031        -1.34042        -1.27652        -1.21282        -1.27347
        8.39109        -1.35833        -1.29437        -1.23061        -1.29195
        8.43188         -1.3768        -1.31277        -1.24896        -1.31101
        8.47266        -1.39527        -1.33116        -1.26729        -1.33025
        8.51344         -1.4135        -1.34932        -1.28538        -1.34933
        8.55422        -1.43155        -1.36729        -1.30328        -1.36807
          8.595         -1.4495        -1.38516        -1.32108        -1.38651
        8.63578         -1.4674        -1.40298        -1.33882        -1.40474
        8.67656        -1.48533        -1.42083        -1.35659         -1.4228
        8.71734        -1.50336        -1.43877        -1.37445        -1.44083
        8.75813        -1.52155        -1.45687        -1.39246        -1.45899
        8.79891        -1.53994        -1.47516        -1.41067        -1.47727
        8.83969         -1.5585        -1.49364        -1.42906        -1.49569
        8.88047        -1.57724        -1.51229        -1.44762        -1.51432
        8.92125        -1.59613         -1.5311        -1.46633        -1.53314
        8.96203        -1.61517        -1.55005         -1.4852        -1.55209
