#logMs log_phi_original_neg_systematic log_phi_original log_phi_original_post_systematic log_phi_deconvolved
        9.91813        -2.49845        -2.40802        -2.32411        -2.41988
        9.94984        -2.53899        -2.44543        -2.35905        -2.45888
        9.98156        -2.58158         -2.4846        -2.39548        -2.50057
        10.0133        -2.62663        -2.52591        -2.43377        -2.54554
         10.045        -2.67457        -2.56976        -2.47428        -2.59441
        10.0767         -2.7258        -2.61654        -2.51737        -2.64769
        10.1084        -2.78075        -2.66663        -2.56341        -2.70581
        10.1402        -2.83983        -2.72044        -2.61276        -2.76895
        10.1719        -2.90346        -2.77835        -2.66579        -2.83704
        10.2036        -2.97204        -2.84075        -2.72284        -2.90974
        10.2353        -3.04548        -2.90753        -2.78382        -2.98638
         10.267        -3.12306        -2.97802        -2.84811        -3.06607
        10.2987        -3.20405        -3.05154        -2.91505        -3.14778
        10.3305         -3.2877        -3.12738        -2.98398        -3.23059
        10.3622        -3.37326        -3.20484        -3.05426        -3.31383
        10.3939           -3.46        -3.28322        -3.12521        -3.39741
        10.4256        -3.54716        -3.36183        -3.19619        -3.48201
        10.4573        -3.63402        -3.43997        -3.26654        -3.56924
        10.4891        -3.71985        -3.51695        -3.33562         -3.6617
        10.5208        -3.80542        -3.59353        -3.40417        -3.76284
        10.5525        -3.89421        -3.67303        -3.47532        -3.87682
        10.5842        -3.98995        -3.75903        -3.55248        -4.00816
        10.6159        -4.09637         -3.8551        -3.63905        -4.16143
        10.6477         -4.2172        -3.96479        -3.73841        -4.34088
        10.6794        -4.35618        -4.09171        -3.85398        -4.55013
        10.7111        -4.51703         -4.2394        -3.98913         -4.7919
        10.7428         -4.7035        -4.41145        -4.14727        -5.06785
        10.7745         -4.9193        -4.61141        -4.33178        -5.37841
        10.8063        -5.16398         -4.8389        -4.54232          -5.723
         10.838        -5.42608        -5.08308        -4.76871        -6.10015
        10.8697        -5.69239        -5.33146        -4.99922        -6.50818
        10.9014        -5.94968        -5.57153        -5.22207        -6.94574
        10.9331        -6.18473        -5.79078         -5.4255        -7.41265
        10.9648        -6.38431         -5.9767        -5.59777        -7.91048
        10.9966        -6.53521        -6.11681        -5.72713        -8.44281
        11.0283        -6.62419        -6.19858        -5.80181        -9.01511
