#logMs log_phi_original_neg_systematic log_phi_original log_phi_original_post_systematic log_phi_deconvolved
        7.03172        -3.11621         -3.1106        -3.11957        -3.11382
        7.06344        -3.12175        -3.11357         -3.1197        -3.11408
        7.09516        -3.12785        -3.11637        -3.11873        -3.11481
        7.12687        -3.13448        -3.11909        -3.11697         -3.1159
        7.15859        -3.14158        -3.12184        -3.11476        -3.11737
        7.19031        -3.14908        -3.12473        -3.11241        -3.11922
        7.22203        -3.15692        -3.12787        -3.11027        -3.12152
        7.25375        -3.16506        -3.13135        -3.10865        -3.12434
        7.28547        -3.17343         -3.1353        -3.10789        -3.12778
        7.31719        -3.18199         -3.1398        -3.10828        -3.13197
        7.34891        -3.19081          -3.145        -3.10993        -3.13706
        7.38063        -3.20002        -3.15101        -3.11291        -3.14321
        7.41234        -3.20973        -3.15795        -3.11725        -3.15062
        7.44406        -3.22005        -3.16596        -3.12302        -3.15943
        7.47578        -3.23109        -3.17516        -3.13024        -3.16979
         7.5075        -3.24298        -3.18567        -3.13898         -3.1818
        7.53922        -3.25583        -3.19763        -3.14929        -3.19549
        7.57094        -3.26976        -3.21116        -3.16121        -3.21081
        7.60266        -3.28484        -3.22634        -3.17476        -3.22761
        7.63438        -3.30084        -3.24293        -3.18974        -3.24566
        7.66609        -3.31732        -3.26047        -3.20578        -3.26462
        7.69781        -3.33386        -3.27851        -3.22254        -3.28408
        7.72953        -3.35002        -3.29659        -3.23966        -3.30357
        7.76125        -3.36536        -3.31427        -3.25678        -3.32257
        7.79297        -3.37947        -3.33108        -3.27355        -3.34058
        7.82469        -3.39191        -3.34658        -3.28962        -3.35714
        7.85641        -3.40224        -3.36031        -3.30463        -3.37186
        7.88812        -3.41006        -3.37184        -3.31825        -3.38445
        7.91984        -3.41534        -3.38108        -3.33035        -3.39476
        7.95156        -3.41838        -3.38825        -3.34102        -3.40274
        7.98328        -3.41948        -3.39357        -3.35036        -3.40847
          8.015        -3.41893        -3.39725        -3.35843        -3.41213
        8.04672        -3.41705        -3.39951        -3.36533        -3.41396
        8.07844        -3.41414        -3.40058        -3.37115        -3.41425
        8.11016        -3.41049        -3.40067        -3.37597        -3.41329
        8.14188        -3.40642        -3.39999        -3.37988        -3.41136
        8.17359        -3.40221        -3.39878        -3.38296        -3.40871
        8.20531        -3.39804        -3.39716        -3.38527        -3.40555
        8.23703        -3.39392        -3.39517        -3.38686        -3.40204
        8.26875        -3.38984        -3.39285        -3.38775         -3.3983
        8.30047        -3.38581        -3.39023        -3.38799        -3.39441
        8.33219        -3.38183        -3.38735         -3.3876        -3.39043
        8.36391        -3.37789        -3.38425        -3.38663        -3.38638
        8.39563          -3.374        -3.38094        -3.38511        -3.38228
        8.42734        -3.37017        -3.37748        -3.38306        -3.37814
        8.45906        -3.36638        -3.37389        -3.38054        -3.37399
        8.49078        -3.36265        -3.37022        -3.37759        -3.36984
         8.5225        -3.35903        -3.36652        -3.37431        -3.36572
        8.55422        -3.35554        -3.36284        -3.37078        -3.36166
        8.58594        -3.35222        -3.35923        -3.36711        -3.35771
